league,date_utc,team,opponent,homeAway,points_for,points_against,win,point_diff,game_num,cum_wins,cum_losses,rolling_win_pct_3,rolling_point_diff_3,rolling_pf_3,rolling_pa_3,rolling_win_pct_5,rolling_point_diff_5,rolling_pf_5,rolling_pa_5,rolling_win_pct_10,rolling_point_diff_10,rolling_pf_10,rolling_pa_10,rolling_win_pct_20,rolling_point_diff_20,rolling_pf_20,rolling_pa_20,streak_signed,rest_days,ema_point_diff_10,ema_pf_10,ema_pa_10
NBA,2025-11-21 01:00:00+00:00,Atlanta Hawks,San Antonio Spurs,away,126,135,0,-9,166,77.0,89.0,0.6666666666666666,1.3333333333333333,122.66666666666667,121.33333333333333,0.8,8.0,121.2,113.2,0.7,7.5,118.9,111.4,0.55,0.65,117.05,116.4,-1,2.0208333333333335,4.641301474348575,119.07510892647355,114.433807452125
NBA,2025-11-23 00:00:00+00:00,Atlanta Hawks,New Orleans Pelicans,away,115,98,1,17,167,77.0,90.0,0.3333333333333333,-5.0,120.66666666666667,125.66666666666667,0.6,5.6,125.4,119.8,0.6,4.6,118.7,114.1,0.55,0.65,117.65,117.0,-2,1.9583333333333333,2.161064842648834,120.33418003075107,118.17311518810226
NBA,2025-11-23 23:00:00+00:00,Atlanta Hawks,Charlotte Hornets,home,113,110,1,3,168,78.0,90.0,0.3333333333333333,0.0,117.66666666666667,117.66666666666667,0.6,2.4,121.8,119.4,0.7,7.1,119.3,112.2,0.6,1.95,117.75,115.8,1,0.9583333333333334,4.859053053076319,119.36432911606904,114.50527606299275
NBA,2025-11-26 00:00:00+00:00,Atlanta Hawks,Washington Wizards,away,113,132,0,-19,169,79.0,90.0,0.6666666666666666,3.6666666666666665,118.0,114.33333333333333,0.6,1.0,118.0,117.0,0.7,5.9,117.9,112.0,0.6,1.8,117.3,115.5,2,2.0416666666666665,4.521043407062442,118.20717836769285,113.68613496063043
NBA,2025-11-29 00:30:00+00:00,Atlanta Hawks,Cleveland Cavaliers,home,130,123,1,7,170,79.0,91.0,0.6666666666666666,0.3333333333333333,113.66666666666667,113.33333333333333,0.4,-3.2,115.8,119.0,0.7,5.2,119.5,114.3,0.55,0.8,117.0,116.2,-1,3.0208333333333335,0.24449006032381604,117.26041866447596,117.01592860415217
NBA,2025-11-30 23:00:00+00:00,Atlanta Hawks,Philadelphia 76ers,away,142,134,1,8,171,80.0,91.0,0.6666666666666666,-3.0,118.66666666666667,121.66666666666667,0.6,-0.2,119.4,119.6,0.7,3.9,120.3,116.4,0.6,2.05,117.75,115.7,1,1.9375,1.472764594810395,119.57670618002578,118.1039415852154
NBA,2025-12-02 00:00:00+00:00,Atlanta Hawks,Detroit Pistons,away,98,99,0,-1,172,81.0,91.0,0.6666666666666666,-1.3333333333333333,128.33333333333334,129.66666666666666,0.8,3.2,122.6,119.4,0.7,4.4,124.0,119.6,0.65,3.45,118.95,115.5,2,1.0416666666666667,2.659534668481232,123.65366869274837,120.99413402426713
NBA,2025-12-04 00:30:00+00:00,Atlanta Hawks,LA Clippers,home,92,115,0,-23,173,81.0,92.0,0.6666666666666666,4.666666666666667,123.33333333333333,118.66666666666667,0.6,-0.4,119.2,119.6,0.6,1.0,120.5,119.5,0.6,3.2,118.3,115.1,-1,2.0208333333333335,1.9941647287573716,118.98936529406683,116.99520056530946
NBA,2025-12-06 00:30:00+00:00,Atlanta Hawks,Denver Nuggets,home,133,134,0,-1,174,81.0,93.0,0.3333333333333333,-5.333333333333333,110.66666666666667,116.0,0.4,-5.6,115.0,120.6,0.5,-2.3,116.5,118.8,0.6,2.9,117.9,115.0,-2,2.0,-2.5502288582894233,114.08220796787285,116.63243682616228
NBA,2025-12-07 00:00:00+00:00,Atlanta Hawks,Washington Wizards,away,131,116,1,15,175,81.0,94.0,0.0,-8.333333333333334,107.66666666666667,116.0,0.4,-2.0,119.0,121.0,0.4,-2.6,117.4,120.0,0.6,3.1,118.4,115.3,-3,0.9791666666666666,-2.268369065873164,117.52180651916869,119.79017558504185
NBA,2025-12-13 00:00:00+00:00,Atlanta Hawks,Detroit Pistons,away,115,142,0,-27,176,82.0,94.0,0.3333333333333333,-3.0,118.66666666666667,121.66666666666667,0.4,-0.4,119.2,119.6,0.5,-0.3,119.3,119.6,0.6,3.6,119.1,115.5,1,6.0,0.8713344006492298,119.9723871520471,119.10105275139787
NBA,2025-12-14 23:00:00+00:00,Atlanta Hawks,Philadelphia 76ers,home,120,117,1,3,177,82.0,95.0,0.3333333333333333,-4.333333333333333,126.33333333333333,130.66666666666666,0.2,-7.4,113.8,121.2,0.5,-2.1,118.2,120.3,0.55,1.25,118.45,117.2,-1,1.9583333333333333,-4.196180944923357,119.0683167607658,123.26449770568917
NBA,2024-12-20 00:30:00+00:00,Boston Celtics,Chicago Bulls,home,108,117,0,-9,108,85.0,23.0,0.6666666666666666,10.666666666666666,118.66666666666667,108.0,0.8,9.6,119.4,109.8,0.8,10.6,118.7,108.1,0.8,9.6,118.25,108.65,2,4.0625,10.628136366772157,118.22381959560535,107.5956832288332
NBA,2024-12-22 01:00:00+00:00,Boston Celtics,Chicago Bulls,away,123,98,1,25,109,85.0,24.0,0.6666666666666666,9.666666666666666,114.33333333333333,104.66666666666667,0.6,5.8,115.0,109.2,0.7,9.5,118.8,109.3,0.75,8.65,118.0,109.35,-1,2.0208333333333335,7.059384300086309,116.36494330549529,109.30555900540898
NBA,2024-12-24 00:00:00+00:00,Boston Celtics,Orlando Magic,away,104,108,0,-4,110,86.0,24.0,0.6666666666666666,10.0,114.33333333333333,104.33333333333333,0.6,9.6,117.4,107.8,0.7,8.8,118.5,109.7,0.75,8.4,118.0,109.6,1,1.9583333333333333,10.321314427343344,117.57131724995068,107.25000282260734
NBA,2024-12-25 22:00:00+00:00,Boston Celtics,Philadelphia 76ers,home,114,118,0,-4,111,86.0,25.0,0.3333333333333333,4.0,111.66666666666667,107.66666666666667,0.6,10.0,114.0,104.0,0.6,7.5,115.1,107.6,0.75,8.5,117.6,109.1,-1,1.9166666666666667,7.717439076917281,115.10380502268691,107.38636594576964
NBA,2024-12-28 00:30:00+00:00,Boston Celtics,Indiana Pacers,home,142,105,1,37,112,86.0,26.0,0.3333333333333333,5.666666666666667,113.66666666666667,108.0,0.4,4.4,112.2,107.8,0.6,7.5,115.4,107.9,0.7,8.1,117.9,109.8,-2,2.1041666666666665,5.586995608386865,114.9031132003802,109.31611759199333
NBA,2024-12-29 23:00:00+00:00,Boston Celtics,Indiana Pacers,home,114,123,0,-9,113,87.0,26.0,0.3333333333333333,9.666666666666666,120.0,110.33333333333333,0.4,9.0,118.2,109.2,0.6,9.3,118.8,109.5,0.7,9.65,119.35,109.7,1,1.9375,11.298450952316525,119.82981989122015,108.53136893890363
NBA,2024-12-31 20:00:00+00:00,Boston Celtics,Toronto Raptors,home,125,71,1,54,114,87.0,27.0,0.3333333333333333,8.0,123.33333333333333,115.33333333333333,0.4,9.0,119.4,110.4,0.5,7.4,117.2,109.8,0.7,9.25,119.25,110.0,-1,1.875,7.607823506440793,118.76985263827103,111.16202913183022
NBA,2025-01-03 00:30:00+00:00,Boston Celtics,Minnesota Timberwolves,away,118,115,1,3,115,88.0,27.0,0.6666666666666666,27.333333333333332,127.0,99.66666666666667,0.4,14.8,119.8,105.0,0.5,12.2,118.6,106.4,0.7,10.7,118.55,107.85,1,2.1875,16.04276468708792,119.90260670403993,103.85984201695199
NBA,2025-01-04 01:00:00+00:00,Boston Celtics,Houston Rockets,away,109,86,1,23,116,89.0,27.0,0.6666666666666666,16.0,119.0,103.0,0.6,16.2,122.6,106.4,0.6,13.1,118.3,105.2,0.7,10.7,118.15,107.45,2,1.0208333333333333,13.671352925799207,119.55667821239629,105.88532528659707
NBA,2025-01-05 20:30:00+00:00,Boston Celtics,Oklahoma City Thunder,away,92,105,0,-13,117,90.0,27.0,1.0,26.666666666666668,117.33333333333333,90.66666666666667,0.8,21.6,121.6,100.0,0.6,13.0,116.9,103.9,0.7,11.7,117.6,105.9,3,1.8125,15.367470575653895,117.63728217377877,102.26981159812487
NBA,2025-01-08 03:00:00+00:00,Boston Celtics,Denver Nuggets,away,118,106,1,12,118,90.0,28.0,0.6666666666666666,4.333333333333333,106.33333333333333,102.0,0.6,11.6,111.6,100.0,0.5,10.3,114.9,104.6,0.65,10.45,116.8,106.35,-1,2.2708333333333335,10.209748652807733,112.97595814218263,102.76620948937489
NBA,2025-01-11 00:30:00+00:00,Boston Celtics,Sacramento Kings,home,97,114,0,-17,119,91.0,28.0,0.6666666666666666,7.333333333333333,106.33333333333333,99.0,0.8,15.8,112.4,96.6,0.6,12.4,115.9,103.5,0.65,10.95,117.35,106.4,1,2.8958333333333335,10.53524889775178,113.88942029814942,103.35417140039763
NBA,2025-01-12 23:00:00+00:00,Boston Celtics,New Orleans Pelicans,home,120,119,1,1,120,91.0,29.0,0.3333333333333333,-6.0,102.33333333333333,108.33333333333333,0.6,1.6,106.8,105.2,0.5,8.2,113.3,105.1,0.6,8.5,115.9,107.4,-1,1.9375,5.528840007251456,110.8186166075768,105.28977660032533
NBA,2025-01-16 00:30:00+00:00,Boston Celtics,Toronto Raptors,away,97,110,0,-13,121,92.0,29.0,0.6666666666666666,-1.3333333333333333,111.66666666666667,113.0,0.6,1.2,107.2,106.0,0.6,8.7,114.9,106.2,0.6,8.1,115.0,106.9,1,3.0625,4.7054145513875545,112.48795904256284,107.78254449117526
NBA,2025-01-18 00:00:00+00:00,Boston Celtics,Orlando Magic,home,121,94,1,27,122,92.0,30.0,0.3333333333333333,-9.666666666666666,104.66666666666667,114.33333333333333,0.4,-6.0,104.8,110.8,0.6,7.8,113.2,105.4,0.6,7.65,114.3,106.65,-1,1.9791666666666667,1.4862482693170898,109.6719664893696,108.18571822005248
NBA,2025-01-19 00:00:00+00:00,Boston Celtics,Atlanta Hawks,home,115,119,0,-4,123,93.0,30.0,0.6666666666666666,5.0,112.66666666666667,107.66666666666667,0.6,2.0,110.6,108.6,0.6,6.8,111.1,104.3,0.6,8.05,114.95,106.9,1,1.0,6.125112220350346,111.73160894584784,105.60649672549748
NBA,2025-01-20 22:00:00+00:00,Boston Celtics,Golden State Warriors,away,125,85,1,40,124,93.0,31.0,0.3333333333333333,3.3333333333333335,111.0,107.66666666666667,0.4,-1.2,110.0,111.2,0.6,7.3,111.2,103.9,0.55,7.35,114.2,106.85,-1,1.9166666666666667,4.284182725741191,112.32586186478459,108.0416791390434
NBA,2025-01-23 03:30:00+00:00,Boston Celtics,LA Clippers,away,117,113,1,4,125,94.0,31.0,0.6666666666666666,21.0,120.33333333333333,99.33333333333333,0.6,10.2,115.6,105.4,0.6,5.9,111.2,105.3,0.55,9.05,114.9,105.85,1,2.2291666666666665,10.77796768469734,114.63025061664192,103.85228293194459
NBA,2025-01-24 03:00:00+00:00,Boston Celtics,Los Angeles Lakers,away,96,117,0,-21,126,95.0,31.0,0.6666666666666666,13.333333333333334,119.0,105.66666666666667,0.6,10.8,115.0,104.2,0.6,6.0,111.1,105.1,0.6,9.55,114.7,105.15,2,0.9791666666666666,9.545609923843276,115.06111414088883,105.51550421704556
NBA,2025-01-25 22:30:00+00:00,Boston Celtics,Dallas Mavericks,away,122,107,1,15,127,95.0,32.0,0.6666666666666666,7.666666666666667,112.66666666666667,105.0,0.6,9.2,114.8,105.6,0.5,1.6,109.8,108.2,0.55,7.3,113.35,106.05,-1,1.8125,3.99186266496268,111.59545702436358,107.60359435940092
NBA,2025-01-28 00:30:00+00:00,Boston Celtics,Houston Rockets,home,112,114,0,-2,128,96.0,32.0,0.6666666666666666,-0.6666666666666666,111.66666666666667,112.33333333333333,0.6,6.8,115.0,108.2,0.6,4.4,112.8,108.4,0.55,7.35,113.85,106.5,1,2.0833333333333335,5.99334218042401,113.48719211084293,107.49384993041892
NBA,2025-01-30 00:30:00+00:00,Boston Celtics,Chicago Bulls,home,122,100,1,22,129,96.0,33.0,0.3333333333333333,-2.6666666666666665,110.0,112.66666666666667,0.6,7.2,114.4,107.2,0.5,3.0,112.2,109.2,0.55,7.7,114.05,106.35,-1,2.0,4.5400072385287356,113.2167935452351,108.67678630670639
NBA,2025-02-01 01:00:00+00:00,Boston Celtics,New Orleans Pelicans,away,118,116,1,2,130,97.0,33.0,0.6666666666666666,11.666666666666666,118.66666666666667,107.0,0.6,3.6,113.8,110.2,0.6,6.9,114.7,107.8,0.55,7.55,114.0,106.45,1,2.0208333333333335,7.714551376978056,114.81374017337417,107.09918879639613
NBA,2025-02-02 23:00:00+00:00,Boston Celtics,Philadelphia 76ers,away,118,110,1,8,131,98.0,33.0,0.6666666666666666,7.333333333333333,117.33333333333333,110.0,0.6,3.2,114.0,110.8,0.6,7.0,114.5,107.5,0.6,7.85,114.7,106.85,2,1.9166666666666667,6.675542035709317,115.39306014185159,108.7175181061423
NBA,2025-02-05 00:30:00+00:00,Boston Celtics,Cleveland Cavaliers,away,112,105,1,7,132,99.0,33.0,1.0,10.666666666666666,119.33333333333333,108.66666666666667,0.8,9.0,118.4,109.4,0.7,9.1,116.6,107.5,0.65,8.45,114.9,106.45,3,2.0625,6.91635257467126,115.86704920696948,108.95069663229823
NBA,2025-02-07 00:30:00+00:00,Boston Celtics,Dallas Mavericks,home,120,127,0,-7,133,100.0,33.0,1.0,5.666666666666667,116.0,110.33333333333333,0.8,7.4,116.4,109.0,0.7,7.1,115.7,108.6,0.65,6.95,113.4,106.45,4,2.0,6.9315611974583025,115.16394935115684,108.23238815369855
NBA,2025-02-09 01:30:00+00:00,Boston Celtics,New York Knicks,away,131,104,1,27,134,100.0,34.0,0.6666666666666666,2.6666666666666665,116.66666666666667,114.0,0.8,6.4,118.0,111.6,0.7,6.8,116.2,109.4,0.65,7.05,113.7,106.65,-1,2.0416666666666665,4.398550070647702,116.04323128731014,111.64468121666245
NBA,2025-02-11 00:30:00+00:00,Boston Celtics,Miami Heat,away,103,85,1,18,135,101.0,34.0,0.6666666666666666,9.0,121.0,112.0,0.8,7.4,119.8,112.4,0.7,5.5,116.8,111.3,0.65,5.7,114.0,108.3,1,1.9583333333333333,8.507904603257211,118.76264378052647,110.25473917726927
NBA,2025-02-13 00:00:00+00:00,Boston Celtics,San Antonio Spurs,home,116,103,1,13,136,102.0,34.0,0.6666666666666666,12.666666666666666,118.0,105.33333333333333,0.8,10.6,116.8,106.2,0.7,6.9,115.4,108.5,0.65,6.45,113.25,106.8,2,1.9791666666666667,10.233740129937718,115.89670854770347,105.66296841776575
NBA,2025-02-21 00:00:00+00:00,Boston Celtics,Philadelphia 76ers,away,124,104,1,20,137,103.0,34.0,1.0,19.333333333333332,116.66666666666667,97.33333333333333,0.8,11.6,116.4,104.8,0.8,10.3,117.4,107.1,0.65,5.95,113.6,107.65,3,8.0,10.736696469949042,115.91548881175738,105.17879234180833
NBA,2025-02-23 18:00:00+00:00,Boston Celtics,New York Knicks,home,118,105,1,13,138,104.0,34.0,1.0,17.0,114.33333333333333,97.33333333333333,0.8,14.2,118.8,104.6,0.8,10.8,117.6,106.8,0.7,7.6,115.2,107.6,4,2.75,12.420933475412852,117.3853999368924,104.96446646147953
NBA,2025-02-26 00:00:00+00:00,Boston Celtics,Toronto Raptors,away,111,101,1,10,139,105.0,34.0,1.0,15.333333333333334,119.33333333333333,104.0,1.0,18.2,118.4,100.2,0.9,12.3,118.2,105.9,0.7,7.65,115.2,107.55,5,2.25,12.526218298065059,117.49714540291195,104.97092710484688
NBA,2025-02-27 00:00:00+00:00,Boston Celtics,Detroit Pistons,away,97,117,0,-20,140,106.0,34.0,1.0,14.333333333333334,117.66666666666667,103.33333333333333,1.0,14.8,114.4,99.6,0.9,11.1,117.1,106.0,0.75,9.0,115.9,106.9,6,1.0,12.066905880235048,116.31584623874615,104.24894035851108
NBA,2025-03-01 00:30:00+00:00,Boston Celtics,Cleveland Cavaliers,home,116,123,0,-7,141,106.0,35.0,0.6666666666666666,1.0,108.66666666666667,107.66666666666667,0.8,7.2,113.2,106.0,0.8,8.9,115.0,106.1,0.7,7.95,114.75,106.8,-1,2.0208333333333335,6.236559356555947,112.80387419533776,106.56731483878178
NBA,2025-03-02 18:00:00+00:00,Boston Celtics,Denver Nuggets,home,110,103,1,7,142,106.0,36.0,0.3333333333333333,-5.666666666666667,108.0,113.66666666666667,0.6,3.2,113.2,110.0,0.7,7.4,114.8,107.4,0.7,8.25,115.7,107.45,-2,1.7291666666666667,3.8299122008185025,113.38498797800361,109.55507577718508
NBA,2025-03-06 00:00:00+00:00,Boston Celtics,Portland Trail Blazers,home,128,118,1,10,143,107.0,36.0,0.3333333333333333,-6.666666666666667,107.66666666666667,114.33333333333333,0.6,0.6,110.4,109.8,0.7,7.4,114.6,107.2,0.7,7.25,115.15,107.9,1,3.25,4.406291800669684,112.76953561836658,108.36324381769688
NBA,2025-03-07 00:30:00+00:00,Boston Celtics,Philadelphia 76ers,home,123,105,1,18,144,108.0,36.0,0.6666666666666666,3.3333333333333335,118.0,114.66666666666667,0.6,0.0,112.4,112.4,0.8,9.1,115.4,106.3,0.75,7.95,115.8,107.85,2,1.0208333333333333,5.423329655093378,115.53871096048175,110.11538130538835
NBA,2025-03-09 01:30:00+00:00,Boston Celtics,Los Angeles Lakers,home,111,101,1,10,145,109.0,36.0,1.0,11.666666666666666,120.33333333333333,108.66666666666667,0.6,1.6,114.8,113.2,0.8,8.2,114.6,106.4,0.75,6.85,115.7,108.85,3,2.0416666666666665,7.709996990530945,116.89530896766688,109.18531197713592
NBA,2025-03-10 23:30:00+00:00,Boston Celtics,Utah Jazz,home,114,108,1,6,146,110.0,36.0,1.0,12.666666666666666,120.66666666666667,108.0,0.8,7.6,117.6,110.0,0.8,7.4,115.4,108.0,0.75,7.15,115.4,108.25,4,1.9166666666666667,8.126361174070773,115.82343460990926,107.69707343583848
NBA,2025-03-12 23:30:00+00:00,Boston Celtics,Oklahoma City Thunder,home,112,118,0,-6,147,111.0,36.0,1.0,11.333333333333334,116.0,104.66666666666667,1.0,10.2,117.2,107.0,0.8,6.7,115.2,108.5,0.8,8.5,116.3,107.8,5,2.0,7.73975005151245,115.4919010444712,107.75215099295875
NBA,2025-03-14 23:00:00+00:00,Boston Celtics,Miami Heat,away,103,91,1,12,148,111.0,37.0,0.6666666666666666,3.3333333333333335,112.33333333333333,109.0,0.8,7.6,117.6,110.0,0.7,4.1,114.0,109.9,0.75,7.45,115.8,108.35,-1,1.9791666666666667,5.241613678510186,114.85700994547643,109.61539626696624
NBA,2025-03-15 22:00:00+00:00,Boston Celtics,Brooklyn Nets,away,115,113,1,2,149,112.0,37.0,0.6666666666666666,4.0,109.66666666666667,105.66666666666667,0.8,8.0,112.6,104.6,0.7,4.0,112.5,108.5,0.8,8.15,115.35,107.2,1,0.9583333333333334,6.470411191508333,112.7011899553898,106.23077876388146
NBA,2025-03-18 23:30:00+00:00,Boston Celtics,Brooklyn Nets,home,104,96,1,8,150,113.0,37.0,0.6666666666666666,2.6666666666666665,110.0,107.33333333333333,0.8,4.8,111.0,106.2,0.7,3.2,112.9,109.7,0.8,7.15,115.0,107.85,2,3.0625,5.657609156688635,113.11915541804619,107.46154626135755
NBA,2025-03-22 01:30:00+00:00,Boston Celtics,Utah Jazz,away,121,99,1,22,151,114.0,37.0,1.0,7.333333333333333,107.33333333333333,100.0,0.8,4.4,109.6,105.2,0.8,6.0,113.6,107.6,0.8,7.45,114.3,106.85,3,3.0833333333333335,6.0834984009270645,111.4611271602196,105.37762875929253
NBA,2025-03-23 22:00:00+00:00,Boston Celtics,Portland Trail Blazers,away,129,116,1,13,152,115.0,37.0,1.0,10.666666666666666,113.33333333333333,102.66666666666667,0.8,7.6,111.0,103.4,0.9,8.9,114.1,105.2,0.8,8.15,114.45,106.3,4,1.8541666666666667,8.97740778257669,113.1954676765433,104.21805989396661
NBA,2025-03-25 02:00:00+00:00,Boston Celtics,Sacramento Kings,away,113,95,1,18,153,116.0,37.0,1.0,14.333333333333334,118.0,103.66666666666667,1.0,11.4,114.4,103.0,0.9,9.5,116.0,106.5,0.8,8.45,115.3,106.85,5,1.1666666666666667,9.708788185744563,116.06901900808087,106.36023082233632
NBA,2025-03-27 02:00:00+00:00,Boston Celtics,Phoenix Suns,away,132,102,1,30,154,117.0,37.0,1.0,17.666666666666668,121.0,103.33333333333333,1.0,12.6,116.4,103.8,0.9,10.3,114.5,104.2,0.85,9.7,114.95,105.25,6,2.0,11.216281242881914,115.51101555206617,104.29473430918426
NBA,2025-03-30 00:00:00+00:00,Boston Celtics,San Antonio Spurs,away,121,111,1,10,155,118.0,37.0,1.0,20.333333333333332,124.66666666666667,104.33333333333333,1.0,18.2,119.8,101.6,0.9,11.5,115.4,103.9,0.85,9.85,115.0,105.15,7,2.9166666666666665,14.631502835085202,118.50901272441777,103.87750988933257
NBA,2025-03-31 23:30:00+00:00,Boston Celtics,Memphis Grizzlies,away,117,103,1,14,156,119.0,37.0,1.0,19.333333333333332,122.0,102.66666666666667,1.0,18.6,123.2,104.6,0.9,11.5,116.4,104.9,0.85,9.45,115.9,106.45,8,1.9791666666666667,13.789411410524256,118.96191950179634,105.1725080912721
NBA,2025-04-02 23:30:00+00:00,Boston Celtics,Miami Heat,home,103,124,0,-21,157,120.0,37.0,1.0,18.0,123.33333333333333,105.33333333333333,1.0,17.0,122.4,105.4,0.9,12.3,116.7,104.4,0.85,9.5,115.95,106.45,9,2.0,13.82770024497439,118.60520686510608,104.7775066201317
NBA,2025-04-04 23:30:00+00:00,Boston Celtics,Phoenix Suns,home,123,103,1,20,158,120.0,38.0,0.6666666666666666,1.0,113.66666666666667,112.66666666666667,0.8,10.2,117.2,107.0,0.9,10.8,115.8,105.0,0.8,7.45,114.9,107.45,-1,2.0,7.495391109524499,115.76789652599587,108.27250541647139
NBA,2025-04-06 22:00:00+00:00,Boston Celtics,Washington Wizards,home,124,90,1,34,159,121.0,38.0,0.6666666666666666,4.333333333333333,114.33333333333333,110.0,0.8,10.6,119.2,108.6,0.9,11.6,117.8,106.2,0.8,7.8,115.15,107.35,1,1.9375,9.768956362338226,117.08282443036025,107.31386806802203
NBA,2025-04-08 23:30:00+00:00,Boston Celtics,New York Knicks,away,119,117,1,2,160,122.0,38.0,0.6666666666666666,11.0,116.66666666666667,105.66666666666667,0.8,11.4,117.6,106.2,0.9,14.8,118.7,103.9,0.8,9.0,115.8,106.8,2,2.0625,14.174600660094912,118.34049271574929,104.16589205565438
NBA,2025-04-09 23:00:00+00:00,Boston Celtics,Orlando Magic,away,76,96,0,-20,161,123.0,38.0,1.0,18.666666666666668,122.0,103.33333333333333,0.8,9.8,117.2,107.4,0.9,14.2,120.2,106.0,0.85,10.1,116.9,106.8,3,0.9791666666666666,11.961036903714017,118.4604031310676,106.49936622735359
NBA,2025-04-11 23:30:00+00:00,Boston Celtics,Charlotte Hornets,home,130,94,1,36,162,123.0,39.0,0.6666666666666666,5.333333333333333,106.33333333333333,101.0,0.6,3.0,109.0,106.0,0.8,10.0,115.7,105.7,0.85,9.45,114.9,105.45,-1,2.0208333333333335,6.149939284856922,110.74032983450984,104.59039054965292
NBA,2025-04-13 17:00:00+00:00,Boston Celtics,Charlotte Hornets,home,93,86,1,7,163,124.0,39.0,0.6666666666666666,6.0,108.33333333333333,102.33333333333333,0.8,14.4,114.4,100.0,0.8,12.3,115.8,103.5,0.85,10.9,115.9,105.0,1,1.7291666666666667,11.577223051246573,114.24208804641714,102.66486499517057
NBA,2025-04-20 19:30:00+00:00,Boston Celtics,Orlando Magic,home,103,86,1,17,164,125.0,39.0,0.6666666666666666,7.666666666666667,99.66666666666667,92.0,0.8,11.8,108.4,96.6,0.8,11.2,113.8,102.6,0.85,10.75,114.15,103.4,2,7.104166666666667,10.745000678292651,110.37989021979583,99.6348895415032
NBA,2025-04-23 23:00:00+00:00,Boston Celtics,Orlando Magic,home,109,100,1,9,165,126.0,39.0,1.0,20.0,108.66666666666667,88.66666666666667,0.8,8.4,104.2,95.8,0.8,9.9,110.9,101.0,0.85,10.7,113.15,102.45,3,3.1458333333333335,11.882273282239442,109.03809199801475,97.15581871577534
NBA,2025-04-25 23:00:00+00:00,Boston Celtics,Orlando Magic,away,93,95,0,-2,166,127.0,39.0,1.0,11.0,101.66666666666667,90.66666666666667,0.8,9.8,102.2,92.4,0.8,9.8,109.7,99.9,0.85,10.65,113.05,102.4,4,2.0,11.358223594559544,109.03116618019388,97.67294258563437
NBA,2025-04-27 23:00:00+00:00,Boston Celtics,Orlando Magic,away,107,98,1,9,167,127.0,40.0,0.6666666666666666,8.0,101.66666666666667,93.66666666666667,0.8,13.4,105.6,92.2,0.7,8.2,107.3,99.1,0.8,10.25,112.0,101.75,-1,2.0,8.92945566827599,106.1164086928859,97.18695302460995
NBA,2025-04-30 00:30:00+00:00,Boston Celtics,Orlando Magic,home,120,89,1,31,168,128.0,40.0,0.6666666666666666,5.333333333333333,103.0,97.66666666666667,0.8,8.0,101.0,93.0,0.8,11.2,107.7,96.5,0.85,11.0,111.75,100.75,1,2.0625,8.942281910407628,106.27706165781572,97.33477974740813
NBA,2025-05-05 23:00:00+00:00,Boston Celtics,New York Knicks,home,105,108,0,-3,169,129.0,40.0,0.6666666666666666,12.666666666666666,106.66666666666667,94.0,0.8,12.8,106.4,93.6,0.8,12.3,107.4,95.1,0.85,11.95,112.6,100.65,2,5.9375,12.952776108515332,108.77214135639468,95.81936524787938
NBA,2025-05-07 23:00:00+00:00,Boston Celtics,New York Knicks,home,90,91,0,-1,170,129.0,41.0,0.6666666666666666,12.333333333333334,110.66666666666667,98.33333333333333,0.6,8.8,106.8,98.0,0.7,8.6,105.5,96.9,0.8,11.7,112.1,100.4,-1,2.0,10.052271361512544,108.08629747341382,98.03402611190131
NBA,2025-05-10 19:30:00+00:00,Boston Celtics,New York Knicks,away,115,93,1,22,171,129.0,42.0,0.3333333333333333,9.0,105.0,96.0,0.4,6.8,103.0,96.2,0.6,8.3,102.6,94.3,0.75,11.25,111.4,100.15,-2,2.8541666666666665,8.042767477601172,104.79787975097493,96.7551122733738
NBA,2025-05-12 23:30:00+00:00,Boston Celtics,New York Knicks,away,113,121,0,-8,172,130.0,42.0,0.3333333333333333,6.0,103.33333333333333,97.33333333333333,0.6,11.6,107.4,95.8,0.7,12.5,106.5,94.0,0.75,11.25,111.1,99.85,1,2.1666666666666665,10.580446118037322,106.65281070534311,96.07236458730583
NBA,2025-05-14 23:00:00+00:00,Boston Celtics,New York Knicks,home,127,102,1,25,173,130.0,43.0,0.3333333333333333,4.333333333333333,106.0,101.66666666666667,0.4,8.2,108.6,100.4,0.6,8.1,104.8,96.7,0.7,10.2,110.3,100.1,-1,1.9791666666666667,7.2021831874850815,107.80684512255345,100.60466193506839
NBA,2025-05-17 00:00:00+00:00,Boston Celtics,New York Knicks,away,81,119,0,-38,174,131.0,43.0,0.6666666666666666,13.0,118.33333333333333,105.33333333333333,0.4,7.0,110.0,103.0,0.6,9.9,108.2,98.3,0.7,10.55,111.0,100.45,1,2.0416666666666665,10.438149880669613,111.29650964572555,100.85835976505595
